Member_number,Date,itemDescription,year,month,day,day_of_week
3862,26/12/2014,salty snack,2014,12,26,4
3864,26/12/2014,long life bakery product,2014,12,26,4
3864,26/12/2014,butter,2014,12,26,4
3946,26/12/2014,salt,2014,12,26,4
3946,26/12/2014,cake bar,2014,12,26,4
4037,26/12/2014,ice cream,2014,12,26,4
4037,26/12/2014,pasta,2014,12,26,4
4134,26/12/2014,other vegetables,2014,12,26,4
4134,26/12/2014,brown bread,2014,12,26,4
4134,26/12/2014,bottled water,2014,12,26,4
4134,26/12/2014,specialty bar,2014,12,26,4
4540,26/12/2014,frozen vegetables,2014,12,26,4
4540,26/12/2014,coffee,2014,12,26,4
4659,26/12/2014,sliced cheese,2014,12,26,4
4659,26/12/2014,pasta,2014,12,26,4
4771,26/12/2014,other vegetables,2014,12,26,4
4771,26/12/2014,chewing gum,2014,12,26,4
4771,26/12/2014,newspapers,2014,12,26,4
4883,26/12/2014,UHT-milk,2014,12,26,4
4883,26/12/2014,whole milk,2014,12,26,4
4923,26/12/2014,white bread,2014,12,26,4
4923,26/12/2014,domestic eggs,2014,12,26,4
1192,27/12/2014,brown bread,2014,12,27,5
1192,27/12/2014,pastry,2014,12,27,5
1353,27/12/2014,cooking chocolate,2014,12,27,5
1353,27/12/2014,chewing gum,2014,12,27,5
1653,27/12/2014,newspapers,2014,12,27,5
1653,27/12/2014,cream cheese ,2014,12,27,5
1653,27/12/2014,long life bakery product,2014,12,27,5
2323,27/12/2014,whole milk,2014,12,27,5
2323,27/12/2014,newspapers,2014,12,27,5
2323,27/12/2014,soda,2014,12,27,5
2323,27/12/2014,whipped/sour cream,2014,12,27,5
2549,27/12/2014,dessert,2014,12,27,5
2549,27/12/2014,jam,2014,12,27,5
2555,27/12/2014,root vegetables,2014,12,27,5
2555,27/12/2014,curd,2014,12,27,5
2758,27/12/2014,soft cheese,2014,12,27,5
2758,27/12/2014,long life bakery product,2014,12,27,5
3009,27/12/2014,brown bread,2014,12,27,5
3009,27/12/2014,flour,2014,12,27,5
3087,27/12/2014,white bread,2014,12,27,5
3087,27/12/2014,bottled water,2014,12,27,5
3315,27/12/2014,whole milk,2014,12,27,5
3315,27/12/2014,chewing gum,2014,12,27,5
3315,27/12/2014,yogurt,2014,12,27,5
3561,27/12/2014,citrus fruit,2014,12,27,5
3561,27/12/2014,ice cream,2014,12,27,5
3804,27/12/2014,tropical fruit,2014,12,27,5
3804,27/12/2014,other vegetables,2014,12,27,5
3854,27/12/2014,coffee,2014,12,27,5
3854,27/12/2014,tidbits,2014,12,27,5
4397,27/12/2014,rolls/buns,2014,12,27,5
4397,27/12/2014,dessert,2014,12,27,5
4657,27/12/2014,bottled beer,2014,12,27,5
4657,27/12/2014,red/blush wine,2014,12,27,5
4729,27/12/2014,shopping bags,2014,12,27,5
4729,27/12/2014,fruit/vegetable juice,2014,12,27,5
4864,27/12/2014,meat,2014,12,27,5
4864,27/12/2014,ice cream,2014,12,27,5
4892,27/12/2014,other vegetables,2014,12,27,5
4892,27/12/2014,herbs,2014,12,27,5
1101,28/12/2014,rolls/buns,2014,12,28,6
1101,28/12/2014,other vegetables,2014,12,28,6
1101,28/12/2014,whipped/sour cream,2014,12,28,6
1123,28/12/2014,pip fruit,2014,12,28,6
1123,28/12/2014,whole milk,2014,12,28,6
1340,28/12/2014,mustard,2014,12,28,6
1340,28/12/2014,flour,2014,12,28,6
1415,28/12/2014,sausage,2014,12,28,6
1415,28/12/2014,domestic eggs,2014,12,28,6
1584,28/12/2014,UHT-milk,2014,12,28,6
1584,28/12/2014,pastry,2014,12,28,6
1731,28/12/2014,sausage,2014,12,28,6
1731,28/12/2014,salt,2014,12,28,6
1840,28/12/2014,misc. beverages,2014,12,28,6
1840,28/12/2014,grapes,2014,12,28,6
1840,28/12/2014,instant coffee,2014,12,28,6
2331,28/12/2014,rolls/buns,2014,12,28,6
2331,28/12/2014,bottled water,2014,12,28,6
3032,28/12/2014,frankfurter,2014,12,28,6
3032,28/12/2014,domestic eggs,2014,12,28,6
3065,28/12/2014,dessert,2014,12,28,6
3065,28/12/2014,dental care,2014,12,28,6
3065,28/12/2014,waffles,2014,12,28,6
3138,28/12/2014,hard cheese,2014,12,28,6
3138,28/12/2014,rolls/buns,2014,12,28,6
3138,28/12/2014,root vegetables,2014,12,28,6
3138,28/12/2014,napkins,2014,12,28,6
3201,28/12/2014,whole milk,2014,12,28,6
3201,28/12/2014,bottled water,2014,12,28,6
3246,28/12/2014,napkins,2014,12,28,6
3246,28/12/2014,dessert,2014,12,28,6
3561,28/12/2014,other vegetables,2014,12,28,6
3561,28/12/2014,whole milk,2014,12,28,6
3753,28/12/2014,bottled beer,2014,12,28,6
3753,28/12/2014,rolls/buns,2014,12,28,6
3753,28/12/2014,herbs,2014,12,28,6
3753,28/12/2014,UHT-milk,2014,12,28,6
4646,28/12/2014,UHT-milk,2014,12,28,6
4646,28/12/2014,other vegetables,2014,12,28,6
1174,29/12/2014,root vegetables,2014,12,29,0
1174,29/12/2014,cling film/bags,2014,12,29,0
1246,29/12/2014,other vegetables,2014,12,29,0
1246,29/12/2014,UHT-milk,2014,12,29,0
1504,29/12/2014,tropical fruit,2014,12,29,0
1504,29/12/2014,curd,2014,12,29,0
1504,29/12/2014,chocolate,2014,12,29,0
1591,29/12/2014,packaged fruit/vegetables,2014,12,29,0
1591,29/12/2014,whole milk,2014,12,29,0
1591,29/12/2014,photo/film,2014,12,29,0
1591,29/12/2014,oil,2014,12,29,0
2066,29/12/2014,specialty chocolate,2014,12,29,0
2066,29/12/2014,yogurt,2014,12,29,0
2066,29/12/2014,hard cheese,2014,12,29,0
2066,29/12/2014,pastry,2014,12,29,0
2183,29/12/2014,whipped/sour cream,2014,12,29,0
2183,29/12/2014,yogurt,2014,12,29,0
2355,29/12/2014,whole milk,2014,12,29,0
2355,29/12/2014,white bread,2014,12,29,0
2381,29/12/2014,cake bar,2014,12,29,0
2381,29/12/2014,long life bakery product,2014,12,29,0
2381,29/12/2014,shopping bags,2014,12,29,0
2535,29/12/2014,pip fruit,2014,12,29,0
2535,29/12/2014,white wine,2014,12,29,0
2535,29/12/2014,sweet spreads,2014,12,29,0
2611,29/12/2014,frankfurter,2014,12,29,0
2611,29/12/2014,bottled water,2014,12,29,0
3163,29/12/2014,rolls/buns,2014,12,29,0
3163,29/12/2014,potato products,2014,12,29,0
3324,29/12/2014,pastry,2014,12,29,0
3324,29/12/2014,frozen potato products,2014,12,29,0
3817,29/12/2014,dessert,2014,12,29,0
3817,29/12/2014,pastry,2014,12,29,0
3817,29/12/2014,hard cheese,2014,12,29,0
3817,29/12/2014,candles,2014,12,29,0
4046,29/12/2014,root vegetables,2014,12,29,0
4046,29/12/2014,semi-finished bread,2014,12,29,0
4193,29/12/2014,bottled beer,2014,12,29,0
4193,29/12/2014,pastry,2014,12,29,0
4243,29/12/2014,pot plants,2014,12,29,0
4243,29/12/2014,whipped/sour cream,2014,12,29,0
4465,29/12/2014,onions,2014,12,29,0
4465,29/12/2014,soda,2014,12,29,0
4800,29/12/2014,berries,2014,12,29,0
4800,29/12/2014,butter,2014,12,29,0
4800,29/12/2014,tea,2014,12,29,0
4963,29/12/2014,white wine,2014,12,29,0
4963,29/12/2014,whole milk,2014,12,29,0
1023,30/12/2014,sausage,2014,12,30,1
1023,30/12/2014,whipped/sour cream,2014,12,30,1
1023,30/12/2014,specialty bar,2014,12,30,1
1077,30/12/2014,rolls/buns,2014,12,30,1
1077,30/12/2014,root vegetables,2014,12,30,1
2107,30/12/2014,pip fruit,2014,12,30,1
2107,30/12/2014,newspapers,2014,12,30,1
2210,30/12/2014,curd,2014,12,30,1
2210,30/12/2014,beef,2014,12,30,1
2210,30/12/2014,napkins,2014,12,30,1
2785,30/12/2014,chicken,2014,12,30,1
2785,30/12/2014,chocolate,2014,12,30,1
2951,30/12/2014,whole milk,2014,12,30,1
2951,30/12/2014,frozen vegetables,2014,12,30,1
2951,30/12/2014,soda,2014,12,30,1
3038,30/12/2014,rolls/buns,2014,12,30,1
3038,30/12/2014,yogurt,2014,12,30,1
3260,30/12/2014,dish cleaner,2014,12,30,1
3260,30/12/2014,waffles,2014,12,30,1
3737,30/12/2014,whole milk,2014,12,30,1
3737,30/12/2014,pip fruit,2014,12,30,1
3857,30/12/2014,soda,2014,12,30,1
3857,30/12/2014,other vegetables,2014,12,30,1
3864,30/12/2014,other vegetables,2014,12,30,1
3864,30/12/2014,sliced cheese,2014,12,30,1
3910,30/12/2014,newspapers,2014,12,30,1
3910,30/12/2014,butter,2014,12,30,1
3965,30/12/2014,tropical fruit,2014,12,30,1
3965,30/12/2014,semi-finished bread,2014,12,30,1
4190,30/12/2014,soda,2014,12,30,1
4190,30/12/2014,cake bar,2014,12,30,1
4269,30/12/2014,finished products,2014,12,30,1
4269,30/12/2014,curd cheese,2014,12,30,1
4505,30/12/2014,onions,2014,12,30,1
4505,30/12/2014,root vegetables,2014,12,30,1
4505,30/12/2014,domestic eggs,2014,12,30,1
4505,30/12/2014,chocolate,2014,12,30,1
4803,30/12/2014,bottled water,2014,12,30,1
4803,30/12/2014,canned beer,2014,12,30,1
4881,30/12/2014,citrus fruit,2014,12,30,1
4881,30/12/2014,butter,2014,12,30,1
4959,30/12/2014,root vegetables,2014,12,30,1
4959,30/12/2014,other vegetables,2014,12,30,1
4959,30/12/2014,specialty chocolate,2014,12,30,1
4966,30/12/2014,soda,2014,12,30,1
4966,30/12/2014,margarine,2014,12,30,1
1220,01/01/2015,canned beer,2015,1,1,3
1220,01/01/2015,margarine,2015,1,1,3
1220,01/01/2015,chocolate,2015,1,1,3
1235,01/01/2015,sausage,2015,1,1,3
1235,01/01/2015,sausage,2015,1,1,3
1235,01/01/2015,bottled beer,2015,1,1,3
1235,01/01/2015,spread cheese,2015,1,1,3
1422,01/01/2015,tropical fruit,2015,1,1,3
1422,01/01/2015,turkey,2015,1,1,3
1422,01/01/2015,salty snack,2015,1,1,3
1798,01/01/2015,beef,2015,1,1,3
1798,01/01/2015,pastry,2015,1,1,3
1798,01/01/2015,curd,2015,1,1,3
2127,01/01/2015,pork,2015,1,1,3
2127,01/01/2015,pickled vegetables,2015,1,1,3
2211,01/01/2015,butter,2015,1,1,3
2211,01/01/2015,pastry,2015,1,1,3
2641,01/01/2015,frozen meals,2015,1,1,3
2641,01/01/2015,other vegetables,2015,1,1,3
2768,01/01/2015,tropical fruit,2015,1,1,3
2768,01/01/2015,meat,2015,1,1,3
2768,01/01/2015,pip fruit,2015,1,1,3
2768,01/01/2015,salt,2015,1,1,3
2768,01/01/2015,pot plants,2015,1,1,3
2851,01/01/2015,whole milk,2015,1,1,3
2851,01/01/2015,white bread,2015,1,1,3
2851,01/01/2015,canned beer,2015,1,1,3
2851,01/01/2015,brown bread,2015,1,1,3
2851,01/01/2015,fruit/vegetable juice,2015,1,1,3
3026,01/01/2015,citrus fruit,2015,1,1,3
3026,01/01/2015,tropical fruit,2015,1,1,3
3026,01/01/2015,soda,2015,1,1,3
3026,01/01/2015,bottled water,2015,1,1,3
3240,01/01/2015,citrus fruit,2015,1,1,3
3240,01/01/2015,whole milk,2015,1,1,3
3751,01/01/2015,frankfurter,2015,1,1,3
3751,01/01/2015,whipped/sour cream,2015,1,1,3
3751,01/01/2015,citrus fruit,2015,1,1,3
3751,01/01/2015,whole milk,2015,1,1,3
3751,01/01/2015,dishes,2015,1,1,3
4104,01/01/2015,dessert,2015,1,1,3
4104,01/01/2015,soda,2015,1,1,3
4439,01/01/2015,butter,2015,1,1,3
4439,01/01/2015,tropical fruit,2015,1,1,3
4537,01/01/2015,ham,2015,1,1,3
4537,01/01/2015,brown bread,2015,1,1,3
4616,01/01/2015,canned beer,2015,1,1,3
4616,01/01/2015,hamburger meat,2015,1,1,3
1164,02/01/2015,other vegetables,2015,1,2,4
1164,02/01/2015,sliced cheese,2015,1,2,4
1537,02/01/2015,bottled water,2015,1,2,4
1537,02/01/2015,yogurt,2015,1,2,4
2553,02/01/2015,whole milk,2015,1,2,4
2553,02/01/2015,tropical fruit,2015,1,2,4
2612,02/01/2015,pip fruit,2015,1,2,4
2612,02/01/2015,tropical fruit,2015,1,2,4
2763,02/01/2015,pork,2015,1,2,4
2763,02/01/2015,yogurt,2015,1,2,4
2763,02/01/2015,yogurt,2015,1,2,4
2763,02/01/2015,canned fish,2015,1,2,4
2785,02/01/2015,frozen meals,2015,1,2,4
2785,02/01/2015,beef,2015,1,2,4
2942,02/01/2015,sausage,2015,1,2,4
2942,02/01/2015,pork,2015,1,2,4
2942,02/01/2015,brown bread,2015,1,2,4
2942,02/01/2015,waffles,2015,1,2,4
2942,02/01/2015,whole milk,2015,1,2,4
2942,02/01/2015,flower (seeds),2015,1,2,4
2942,02/01/2015,oil,2015,1,2,4
2944,02/01/2015,tropical fruit,2015,1,2,4
2944,02/01/2015,sausage,2015,1,2,4
2944,02/01/2015,beef,2015,1,2,4
2944,02/01/2015,yogurt,2015,1,2,4
2944,02/01/2015,long life bakery product,2015,1,2,4
2944,02/01/2015,yogurt,2015,1,2,4
2944,02/01/2015,cream cheese ,2015,1,2,4
2944,02/01/2015,processed cheese,2015,1,2,4
3037,02/01/2015,whole milk,2015,1,2,4
3037,02/01/2015,other vegetables,2015,1,2,4
3037,02/01/2015,white bread,2015,1,2,4
3337,02/01/2015,whole milk,2015,1,2,4
3337,02/01/2015,liver loaf,2015,1,2,4
3365,02/01/2015,canned beer,2015,1,2,4
3365,02/01/2015,root vegetables,2015,1,2,4
3365,02/01/2015,whole milk,2015,1,2,4
3365,02/01/2015,whole milk,2015,1,2,4
3365,02/01/2015,newspapers,2015,1,2,4
3455,02/01/2015,canned beer,2015,1,2,4
3455,02/01/2015,other vegetables,2015,1,2,4
3495,02/01/2015,canned beer,2015,1,2,4
3495,02/01/2015,whole milk,2015,1,2,4
3495,02/01/2015,pork,2015,1,2,4
3495,02/01/2015,oil,2015,1,2,4
3841,02/01/2015,ham,2015,1,2,4
3841,02/01/2015,other vegetables,2015,1,2,4
3897,02/01/2015,soda,2015,1,2,4
3897,02/01/2015,UHT-milk,2015,1,2,4
4304,02/01/2015,canned beer,2015,1,2,4
4304,02/01/2015,pip fruit,2015,1,2,4
4304,02/01/2015,sugar,2015,1,2,4
4369,02/01/2015,soda,2015,1,2,4
4369,02/01/2015,yogurt,2015,1,2,4
4406,02/01/2015,domestic eggs,2015,1,2,4
4406,02/01/2015,whole milk,2015,1,2,4
4406,02/01/2015,artif. sweetener,2015,1,2,4
4668,02/01/2015,other vegetables,2015,1,2,4
4668,02/01/2015,frozen vegetables,2015,1,2,4
4986,02/01/2015,whole milk,2015,1,2,4
4986,02/01/2015,other vegetables,2015,1,2,4
1238,03/01/2015,frankfurter,2015,1,3,5
1238,03/01/2015,margarine,2015,1,3,5
1293,03/01/2015,whole milk,2015,1,3,5
1293,03/01/2015,light bulbs,2015,1,3,5
1408,03/01/2015,root vegetables,2015,1,3,5
1408,03/01/2015,soda,2015,1,3,5
1436,03/01/2015,beverages,2015,1,3,5
1436,03/01/2015,chocolate marshmallow,2015,1,3,5
1517,03/01/2015,frankfurter,2015,1,3,5
1517,03/01/2015,bottled beer,2015,1,3,5
1623,03/01/2015,citrus fruit,2015,1,3,5
1623,03/01/2015,pastry,2015,1,3,5
1696,03/01/2015,newspapers,2015,1,3,5
1696,03/01/2015,whole milk,2015,1,3,5
1696,03/01/2015,chewing gum,2015,1,3,5
1930,03/01/2015,tropical fruit,2015,1,3,5
1930,03/01/2015,soda,2015,1,3,5
2028,03/01/2015,coffee,2015,1,3,5
2028,03/01/2015,frozen vegetables,2015,1,3,5
2077,03/01/2015,beef,2015,1,3,5
2077,03/01/2015,whole milk,2015,1,3,5
2107,03/01/2015,coffee,2015,1,3,5
2107,03/01/2015,frankfurter,2015,1,3,5
2107,03/01/2015,frankfurter,2015,1,3,5
2107,03/01/2015,bottled beer,2015,1,3,5
2107,03/01/2015,butter,2015,1,3,5
2107,03/01/2015,margarine,2015,1,3,5
2107,03/01/2015,sugar,2015,1,3,5
2107,03/01/2015,brown bread,2015,1,3,5
2107,03/01/2015,soda,2015,1,3,5
2297,03/01/2015,brown bread,2015,1,3,5
2297,03/01/2015,shopping bags,2015,1,3,5
2641,03/01/2015,whole milk,2015,1,3,5
2641,03/01/2015,beverages,2015,1,3,5
2641,03/01/2015,frozen fruits,2015,1,3,5
2641,03/01/2015,fruit/vegetable juice,2015,1,3,5
2860,03/01/2015,sausage,2015,1,3,5
2860,03/01/2015,shopping bags,2015,1,3,5
2860,03/01/2015,light bulbs,2015,1,3,5
2962,03/01/2015,bottled water,2015,1,3,5
2962,03/01/2015,tropical fruit,2015,1,3,5
2962,03/01/2015,domestic eggs,2015,1,3,5
3172,03/01/2015,whipped/sour cream,2015,1,3,5
3172,03/01/2015,pickled vegetables,2015,1,3,5
3172,03/01/2015,dish cleaner,2015,1,3,5
3289,03/01/2015,tropical fruit,2015,1,3,5
3289,03/01/2015,soft cheese,2015,1,3,5
3538,03/01/2015,citrus fruit,2015,1,3,5
3538,03/01/2015,other vegetables,2015,1,3,5
4100,03/01/2015,whole milk,2015,1,3,5
4100,03/01/2015,whipped/sour cream,2015,1,3,5
4344,03/01/2015,sausage,2015,1,3,5
4344,03/01/2015,frozen meals,2015,1,3,5
4344,03/01/2015,long life bakery product,2015,1,3,5
4344,03/01/2015,soda,2015,1,3,5
4661,03/01/2015,condensed milk,2015,1,3,5
4661,03/01/2015,rolls/buns,2015,1,3,5
4661,03/01/2015,organic products,2015,1,3,5
4716,03/01/2015,sausage,2015,1,3,5
4716,03/01/2015,bottled beer,2015,1,3,5
4726,03/01/2015,whole milk,2015,1,3,5
4726,03/01/2015,tropical fruit,2015,1,3,5
4761,03/01/2015,beverages,2015,1,3,5
4761,03/01/2015,other vegetables,2015,1,3,5
4761,03/01/2015,curd,2015,1,3,5
4893,03/01/2015,berries,2015,1,3,5
4893,03/01/2015,napkins,2015,1,3,5
4916,03/01/2015,coffee,2015,1,3,5
4916,03/01/2015,hamburger meat,2015,1,3,5
4916,03/01/2015,brown bread,2015,1,3,5
4916,03/01/2015,detergent,2015,1,3,5
4924,03/01/2015,beef,2015,1,3,5
4924,03/01/2015,whole milk,2015,1,3,5
4924,03/01/2015,chewing gum,2015,1,3,5
4992,03/01/2015,frankfurter,2015,1,3,5
4992,03/01/2015,pip fruit,2015,1,3,5
1144,04/01/2015,meat,2015,1,4,6
1144,04/01/2015,whole milk,2015,1,4,6
1155,04/01/2015,whole milk,2015,1,4,6
1155,04/01/2015,sausage,2015,1,4,6
1155,04/01/2015,pet care,2015,1,4,6
1155,04/01/2015,yogurt,2015,1,4,6
1309,04/01/2015,tropical fruit,2015,1,4,6
1309,04/01/2015,cocoa drinks,2015,1,4,6
1483,04/01/2015,tropical fruit,2015,1,4,6
1483,04/01/2015,sausage,2015,1,4,6
1567,04/01/2015,chewing gum,2015,1,4,6
1567,04/01/2015,pot plants,2015,1,4,6
1664,04/01/2015,whole milk,2015,1,4,6
1664,04/01/2015,frankfurter,2015,1,4,6
1664,04/01/2015,whole milk,2015,1,4,6
1664,04/01/2015,curd,2015,1,4,6
1664,04/01/2015,canned vegetables,2015,1,4,6
1835,04/01/2015,root vegetables,2015,1,4,6
1835,04/01/2015,pip fruit,2015,1,4,6
2381,04/01/2015,hamburger meat,2015,1,4,6
2381,04/01/2015,whole milk,2015,1,4,6
2642,04/01/2015,frankfurter,2015,1,4,6
2642,04/01/2015,beverages,2015,1,4,6
2657,04/01/2015,pasta,2015,1,4,6
2657,04/01/2015,hamburger meat,2015,1,4,6
2657,04/01/2015,dessert,2015,1,4,6
2657,04/01/2015,bottled water,2015,1,4,6
2690,04/01/2015,other vegetables,2015,1,4,6
2690,04/01/2015,whole milk,2015,1,4,6
2914,04/01/2015,UHT-milk,2015,1,4,6
2914,04/01/2015,rolls/buns,2015,1,4,6
3200,04/01/2015,whole milk,2015,1,4,6
3200,04/01/2015,specialty chocolate,2015,1,4,6
3221,04/01/2015,beef,2015,1,4,6
3221,04/01/2015,berries,2015,1,4,6
3344,04/01/2015,whole milk,2015,1,4,6
3344,04/01/2015,newspapers,2015,1,4,6
3344,04/01/2015,whole milk,2015,1,4,6
3344,04/01/2015,rolls/buns,2015,1,4,6
3429,04/01/2015,other vegetables,2015,1,4,6
3429,04/01/2015,soda,2015,1,4,6
3429,04/01/2015,hard cheese,2015,1,4,6
3429,04/01/2015,coffee,2015,1,4,6
3429,04/01/2015,whipped/sour cream,2015,1,4,6
3429,04/01/2015,newspapers,2015,1,4,6
3523,04/01/2015,whole milk,2015,1,4,6
3523,04/01/2015,chocolate,2015,1,4,6
3601,04/01/2015,whole milk,2015,1,4,6
3601,04/01/2015,meat,2015,1,4,6
3686,04/01/2015,soda,2015,1,4,6
3686,04/01/2015,pip fruit,2015,1,4,6
3686,04/01/2015,coffee,2015,1,4,6
3717,04/01/2015,fruit/vegetable juice,2015,1,4,6
3717,04/01/2015,yogurt,2015,1,4,6
3717,04/01/2015,rolls/buns,2015,1,4,6
3717,04/01/2015,frozen vegetables,2015,1,4,6
3738,04/01/2015,whole milk,2015,1,4,6
3738,04/01/2015,yogurt,2015,1,4,6
3738,04/01/2015,frozen vegetables,2015,1,4,6
3852,04/01/2015,citrus fruit,2015,1,4,6
3852,04/01/2015,other vegetables,2015,1,4,6
3886,04/01/2015,soda,2015,1,4,6
3886,04/01/2015,sausage,2015,1,4,6
3886,04/01/2015,butter milk,2015,1,4,6
3886,04/01/2015,vinegar,2015,1,4,6
3922,04/01/2015,citrus fruit,2015,1,4,6
3922,04/01/2015,beef,2015,1,4,6
3922,04/01/2015,rolls/buns,2015,1,4,6
3922,04/01/2015,whole milk,2015,1,4,6
3949,04/01/2015,other vegetables,2015,1,4,6
3949,04/01/2015,bottled water,2015,1,4,6
4144,04/01/2015,finished products,2015,1,4,6
4144,04/01/2015,whole milk,2015,1,4,6
4180,04/01/2015,specialty chocolate,2015,1,4,6
4180,04/01/2015,brown bread,2015,1,4,6
4269,04/01/2015,frankfurter,2015,1,4,6
4269,04/01/2015,frankfurter,2015,1,4,6
4269,04/01/2015,citrus fruit,2015,1,4,6
4269,04/01/2015,semi-finished bread,2015,1,4,6
4269,04/01/2015,dishes,2015,1,4,6
4269,04/01/2015,whipped/sour cream,2015,1,4,6
4735,04/01/2015,curd,2015,1,4,6
4735,04/01/2015,whole milk,2015,1,4,6
1140,05/01/2015,photo/film,2015,1,5,0
1140,05/01/2015,frankfurter,2015,1,5,0
1140,05/01/2015,other vegetables,2015,1,5,0
1140,05/01/2015,curd,2015,1,5,0
1140,05/01/2015,waffles,2015,1,5,0
1648,05/01/2015,pork,2015,1,5,0
1648,05/01/2015,pastry,2015,1,5,0
1827,05/01/2015,meat,2015,1,5,0
1827,05/01/2015,whole milk,2015,1,5,0
2255,05/01/2015,tropical fruit,2015,1,5,0
2255,05/01/2015,cookware,2015,1,5,0
2255,05/01/2015,whole milk,2015,1,5,0
2255,05/01/2015,oil,2015,1,5,0
2661,05/01/2015,bottled water,2015,1,5,0
2661,05/01/2015,tropical fruit,2015,1,5,0
2690,05/01/2015,root vegetables,2015,1,5,0
2690,05/01/2015,other vegetables,2015,1,5,0
2690,05/01/2015,white wine,2015,1,5,0
3283,05/01/2015,whole milk,2015,1,5,0
3283,05/01/2015,soda,2015,1,5,0
3283,05/01/2015,mayonnaise,2015,1,5,0
3424,05/01/2015,frankfurter,2015,1,5,0
3424,05/01/2015,root vegetables,2015,1,5,0
3551,05/01/2015,mayonnaise,2015,1,5,0
3551,05/01/2015,tropical fruit,2015,1,5,0
3551,05/01/2015,packaged fruit/vegetables,2015,1,5,0
3551,05/01/2015,beverages,2015,1,5,0
3551,05/01/2015,cereals,2015,1,5,0
3934,05/01/2015,shopping bags,2015,1,5,0
3934,05/01/2015,whole milk,2015,1,5,0
3934,05/01/2015,cling film/bags,2015,1,5,0
3934,05/01/2015,bottled beer,2015,1,5,0
3934,05/01/2015,newspapers,2015,1,5,0
4082,05/01/2015,whole milk,2015,1,5,0
4082,05/01/2015,root vegetables,2015,1,5,0
4116,05/01/2015,pastry,2015,1,5,0
4116,05/01/2015,soda,2015,1,5,0
4116,05/01/2015,detergent,2015,1,5,0
4212,05/01/2015,other vegetables,2015,1,5,0
4212,05/01/2015,tropical fruit,2015,1,5,0
4225,05/01/2015,pip fruit,2015,1,5,0
4225,05/01/2015,bottled beer,2015,1,5,0
4301,05/01/2015,sausage,2015,1,5,0
4301,05/01/2015,hamburger meat,2015,1,5,0
4301,05/01/2015,pork,2015,1,5,0
4301,05/01/2015,chewing gum,2015,1,5,0
4301,05/01/2015,whole milk,2015,1,5,0
4301,05/01/2015,soda,2015,1,5,0
4301,05/01/2015,soft cheese,2015,1,5,0
4301,05/01/2015,yogurt,2015,1,5,0
4447,05/01/2015,rolls/buns,2015,1,5,0
4447,05/01/2015,butter,2015,1,5,0
4460,05/01/2015,meat,2015,1,5,0
4460,05/01/2015,sliced cheese,2015,1,5,0
4585,05/01/2015,other vegetables,2015,1,5,0
4585,05/01/2015,beef,2015,1,5,0
4585,05/01/2015,tropical fruit,2015,1,5,0
4585,05/01/2015,brown bread,2015,1,5,0
4585,05/01/2015,cat food,2015,1,5,0
4820,05/01/2015,pip fruit,2015,1,5,0
4820,05/01/2015,pastry,2015,1,5,0
4820,05/01/2015,rolls/buns,2015,1,5,0
4820,05/01/2015,chocolate,2015,1,5,0
4820,05/01/2015,soda,2015,1,5,0
4855,05/01/2015,liquor,2015,1,5,0
4855,05/01/2015,sweet spreads,2015,1,5,0
4903,05/01/2015,chicken,2015,1,5,0
4903,05/01/2015,fruit/vegetable juice,2015,1,5,0
1661,06/01/2015,packaged fruit/vegetables,2015,1,6,1
1661,06/01/2015,root vegetables,2015,1,6,1
1661,06/01/2015,sliced cheese,2015,1,6,1
1661,06/01/2015,pip fruit,2015,1,6,1
2380,06/01/2015,pork,2015,1,6,1
2380,06/01/2015,whole milk,2015,1,6,1
2659,06/01/2015,hamburger meat,2015,1,6,1
2659,06/01/2015,rolls/buns,2015,1,6,1
2659,06/01/2015,brown bread,2015,1,6,1
2735,06/01/2015,yogurt,2015,1,6,1
2735,06/01/2015,other vegetables,2015,1,6,1
2777,06/01/2015,chocolate,2015,1,6,1
2777,06/01/2015,herbs,2015,1,6,1
2781,06/01/2015,soda,2015,1,6,1
2781,06/01/2015,other vegetables,2015,1,6,1
2789,06/01/2015,tropical fruit,2015,1,6,1
2789,06/01/2015,grapes,2015,1,6,1
3548,06/01/2015,whole milk,2015,1,6,1
3548,06/01/2015,rolls/buns,2015,1,6,1
3548,06/01/2015,instant coffee,2015,1,6,1
3553,06/01/2015,domestic eggs,2015,1,6,1
3553,06/01/2015,ham,2015,1,6,1
3966,06/01/2015,frankfurter,2015,1,6,1
